vehicle ID,pixel location x,pixel location y,Pixel width,Pixel length
50438,1885.18,652.945,35,41
52695,1830.1,570.87,103,113
48134,1796.14,354.686,21,27
47088,1793.62,234.098,20,23
48360,1815.26,154.383,32,90
42085,1864,145,74,92
53626,1794.09,1960.35,69,123
52973,1864.54,1652.77,82,95
53472,1934.16,1530.08,37,75
52652,1796.5,1411.5,46,82
52078,1861.73,1228.93,53,57
51419,2011.14,1218.13,51,89
50995,1847.44,846.52,37,62
50438,1885.99,645.9,29,39
52695,1829.89,564.999,103,113
48134,1795.8,350.807,20,25
47088,1793.27,230.915,20,23
48360,1814.63,147.652,34,80
42085,1864,145,74,92
53626,1796.5,1937.97,66,121
52973,1858.12,1636.63,55,84
53472,1933.09,1517.09,38,75
52652,1796.5,1395.5,46,80
52078,1862.72,1218.12,44,56
51419,2011.51,1214.39,52,96
50995,1846.54,838.45,36,62
50438,1885.05,638.379,37,42
52695,1829.27,559.119,104,113
48134,1795,346.5,17,22
47088,1792.46,227.132,20,23
48360,1813.94,143.639,35,78
42085,1864,145,74,92
53626,1797.61,1913.88,62,120
52973,1864.04,1618.91,65,91
53472,1933.84,1501.01,37,73
52652,1798,1378,45,79
52078,1863.8,1204.1,41,55
51419,2013.96,1195.41,51,78
50995,1847.83,827.767,38,62
50438,1885.8,629.057,36,41
52695,1829.53,550.882,104,113
48134,1795.5,339.5,18,22
47088,1792.01,221.58,21,25
48360,1813.96,139.135,35,77
42085,1864,143,74,92
53626,1797.26,1891.58,63,116
52973,1865.06,1603.44,43,84
53472,1933.81,1488.14,37,73
52652,1798.43,1363.16,55,83
52078,1863.69,1193.17,40,55
51419,2014.95,1187.06,51,78
50995,1848.57,820.115,42,64
50438,1884.5,622,40,43
52695,1832.82,541.12,111,113
48134,1795.78,336.297,21,26
47088,1791.61,218.396,20,24
48360,1813.57,135.022,34,77
42085,1864,143,74,92
53626,1797.5,1869.5,54,112
52973,1864.86,1588.51,47,86
53472,1932.75,1475.1,36,73
52652,1798.5,1347.5,46,76
52078,1862.63,1181.92,38,53
51419,2014.87,1182.83,52,85
50995,1847.38,811.985,36,61
50438,1883.5,615.5,40,43
52695,1832.5,535.5,112,112
48134,1795.49,332.062,22,25
47088,1791.75,215.017,19,23
48360,1813.16,132.973,36,77
42085,1864,143,74,92
53626,1797.5,1849,54,111
52973,1864.04,1573.78,47,85
53472,1932.36,1462.45,34,72
52652,1799,1333.5,47,76
52078,1863.28,1171.35,40,54
51419,2014.98,1179.24,53,93
50995,1847.87,804.848,39,62
50438,1882.35,609.069,40,43
52695,1829.71,531.831,106,111
48134,1794.5,327.5,18,22
47088,1791.33,210.885,18,23
48360,1812.8,131.159,35,76
42085,1864,143,74,92
53626,1795.69,1827.92,60,111
52973,1865.08,1558.79,49,85
53472,1932.23,1449.95,34,71
52652,1799.5,1321,46,77
52078,1862.87,1161.82,41,55
51419,2015.77,1175.21,54,101
50995,1848.17,796.527,41,61
50438,1883.93,601.621,27,38
52695,1829.53,528.637,106,114
48134,1794.87,324.437,23,28
47088,1791.17,207.906,19,23
48360,1812.49,126.648,32,76
42085,1864,143,74,92
53626,1806.31,1810.22,86,117
52973,1864.28,1543.26,48,82
53472,1932.29,1437.08,36,70
52652,1799.5,1305,46,73
52078,1862.53,1151.12,42,53
51419,2018,1155.5,53,76
50995,1848.05,788.763,35,60
50438,1883.6,594.741,37,40
52695,1827.91,524.548,98,110
48134,1794.68,320.085,20,25
47088,1791.01,204.732,19,23
48360,1812.16,125.702,31,76
42085,1864,143,74,92
53626,1807.47,1790.59,86,118
52973,1863.62,1528.68,46,80
53472,1930.97,1425.05,35,69
52652,1798.23,1290.93,47,75
52078,1862.11,1140.58,41,53
51419,2019.58,1148.05,54,79
50995,1847.22,780.723,38,60
50438,1883.27,588.122,30,39
52695,1831.19,518.997,109,117
48134,1791.4,316.2,28,28
47088,1792.31,201.34,21,22
48360,1811.92,123.171,31,77
42085,1864,142,74,92
53626,1806.48,1770.51,90,116
52973,1863.32,1514.6,48,81
53472,1929.98,1412.62,39,70
52652,1798,1279,43,75
52078,1861.35,1130.95,40,53
51419,2019.59,1144.49,56,88
50995,1846.53,773.999,36,59
50438,1883,581.959,27,37
52695,1830.99,512.485,109,114
48134,1794.05,312.15,21,26
47088,1790.3,195.6,27,24
48360,1811.59,121.579,32,80
42085,1864,142,74,92
53626,1805.5,1750.71,88,115
52973,1861.93,1499.96,43,77
53472,1929.45,1401.12,34,69
52652,1798.58,1264.54,46,74
51419,2021.37,1133.66,54,79
52078,1860.7,1120.83,45,53
50995,1846.41,766.953,36,59
50438,1882.4,575.2,34,40
52695,1828.64,508.026,104,112
48134,1793,308,17,21
47088,1789.35,192.901,26,23
48360,1811.16,121.205,34,79
42085,1864,142,74,92
53626,1806.33,1731.91,88,115
52973,1862.16,1485.54,65,82
53472,1929.04,1389.23,35,70
52652,1798.5,1252,42,71
51419,2023,1125.5,43,70
52078,1859.93,1111.02,49,53
50995,1846.79,759.339,38,60
50438,1881.91,568.367,37,42
52695,1827.65,501.231,100,108
48134,1794.15,303.721,19,24
47088,1788.69,189.49,24,22
42085,1864,140,74,92
53626,1805.93,1711.09,83,109
52973,1861.14,1471.65,71,83
53472,1928.85,1377.1,33,67
52652,1798.5,1239,42,71
51419,2024.49,1118.41,46,71
52078,1861.01,1101.22,37,50
50995,1846.17,751.276,37,57
50438,1880.7,563.4,38,40
52695,1827.19,495.539,98,106
48134,1793.5,300,16,21
47088,1789.92,188.212,17,21
42085,1864,140,74,92
53626,1806.49,1692.92,86,109
52973,1859.82,1457.83,80,84
53472,1928.1,1365.56,33,68
52652,1798.5,1226,42,71
51419,2023.5,1111.5,42,70
52078,1859.87,1090.91,35,49
50995,1846.15,744.403,39,58
50438,1880.22,556.46,42,42
52695,1828.93,489.159,101,105
48134,1793.5,297,20,23
47088,1789.59,185.147,18,22
42085,1863,137,74,92
53626,1805.4,1674.69,85,110
52973,1856.38,1444.74,54,77
53472,1927.09,1354.03,33,67
52652,1798.5,1213.5,42,70
51419,2024.87,1103.35,49,74
52078,1859.78,1081.96,37,49
50995,1846.06,737.75,37,58
50438,1881.3,549.9,34,39
52695,1827.62,485.923,98,107
48134,1792.96,294.528,23,27
47088,1788.8,182.1,19,21
42085,1862,134,74,92
53626,1804.48,1655.44,84,108
52973,1860.54,1430.48,40,72
53472,1927.16,1342.4,33,66
52652,1798,1200.5,41,68
51419,2026.21,1095.95,46,73
52078,1859.45,1072.76,40,50
50995,1846.3,729.784,40,57
50438,1881.12,543.923,29,37
52695,1825.54,482.998,94,105
48134,1792.58,289.705,20,25
47088,1788.47,178.618,18,22
42085,1862,134,74,92
53626,1803.72,1637.33,83,106
52973,1859.76,1418.02,42,77
53472,1926.38,1331.09,33,66
52652,1798.21,1187.52,47,72
51419,2026.59,1088.81,46,71
52078,1857,1061.54,31,44
50995,1845.46,723.616,36,57
50438,1880.79,537.483,35,38
52695,1828.57,475.087,102,105
48134,1792,285,17,21
47088,1788.21,176.681,18,22
42085,1862,133,74,92
53626,1805.11,1620.74,85,108
52973,1859.73,1404.41,42,75
53472,1926.53,1319.39,32,64
52652,1798.78,1175.55,44,70
51419,2027.34,1082.56,47,74
52078,1858.92,1053.04,37,49
50995,1845.85,716.942,31,55
50438,1880.2,531.6,33,38
52695,1825.97,472.02,101,109
48134,1791.5,282,16,21
47088,1786.7,173.6,21,23
42085,1861,131,74,92
53626,1803.81,1603.51,86,106
52973,1859.49,1391.37,42,74
53472,1925.81,1308.31,36,65
52652,1798.5,1163,40,67
51419,2027.76,1074.4,50,74
52078,1856.5,1043,28,39
50995,1845.08,709.952,33,55
50438,1879.35,525.55,32,38
52695,1825.87,469.027,99,109
48134,1789.95,277.35,25,24
47088,1786.03,170.086,21,23
42085,1860,128,74,92
53626,1802.76,1584.19,80,103
52973,1858.88,1378.42,43,74
53472,1924.66,1296.99,32,63
52652,1798,1149.5,39,65
51419,2029.18,1066.93,53,77
52078,1855,1034.11,47,45
50995,1843.5,703.5,30,54
50438,1878.66,519.753,32,37
52695,1825.91,463.961,101,111
48134,1791,275,17,21
47088,1785.9,167.7,23,25
42085,1859,126,74,92
54523,1883.5,2008.5,56,112
53626,1803.43,1567.89,80,103
52973,1858.47,1365.42,42,74
53472,1924.52,1285.94,30,63
52652,1797.2,1138.96,41,67
51419,2030.1,1059.95,55,79
52078,1854.88,1025.23,48,46
50995,1843.5,695.5,30,52
50438,1878.35,514.05,32,37
52695,1825.76,457.941,99,109
48134,1790.39,272.562,22,26
47088,1785.38,165.302,21,24
42085,1859,124,74,92
54523,1883.1,1988.42,59,112
53626,1803,1550.17,79,101
52973,1857.6,1352.48,38,70
53472,1923.68,1274.55,32,62
52652,1797.05,1126.53,41,67
51419,2031.9,1052.83,51,75
52078,1858.38,1015.84,35,47
50995,1843.5,689,30,51
50438,1877.69,507.914,36,39
52695,1825.3,452.703,96,106
48134,1790.97,267.71,19,22
47088,1786.34,162.253,22,25
42085,1859,122,74,92
54523,1882.8,1969.31,63,114
53626,1802.82,1533.1,78,99
52973,1857.96,1339.47,41,71
53472,1923.53,1263.55,30,62
52652,1797.5,1114.5,38,64
51419,2033.45,1044.82,52,71
52078,1854,1007,45,43
50995,1844,682.5,31,52
50438,1875.51,502.303,36,38
52695,1825.52,445.265,98,103
48134,1791,264.269,19,24
47088,1784.4,155.8,22,21
42085,1860,120,74,92
54523,1882.88,1952.17,65,109
53626,1802.44,1517.02,78,99
52973,1856.5,1327,36,67
53472,1926.49,1253.31,36,62
52652,1797.5,1103,38,64
51419,2034.84,1037.88,52,73
52078,1856.48,997.516,32,46
50995,1844.22,675.857,37,56
50438,1875.31,496.461,39,40
52695,1824.86,442.63,98,105
48134,1790,260,15,19
47088,1785.35,154.724,18,21
42085,1859,117,74,92
54523,1881.5,1933.5,56,104
53626,1801.07,1499.92,73,97
52973,1857.34,1314.44,54,72
53472,1925.89,1241.92,37,61
52652,1797,1091.5,37,62
51419,2035.5,1030.5,56,75
52078,1854,988.5,43,42
50995,1843.8,669.164,36,55
50438,1876.39,489.753,32,37
52695,1824.73,437.747,96,105
48134,1790.33,256.31,17,21
47088,1785.08,151.394,17,20
42085,1859,114,74,92
54523,1881.18,1913.33,60,107
53626,1801.78,1484,75,95
52973,1856.57,1302.46,40,70
53472,1925.6,1231.69,39,62
52652,1797,1079.5,37,60
51419,2038.13,1023.83,53,73
52078,1854,979.5,27,38
50995,1844.16,662.181,37,55
50438,1876.9,483.519,28,34
52695,1823.63,432.886,96,103
48134,1790.26,252.805,17,22
47088,1784.76,147.941,17,21
42085,1859,112,74,92
54523,1881.59,1895.35,59,106
53626,1803.01,1469.24,75,96
52973,1858.11,1290.94,37,67
53472,1927.29,1221.82,38,61
52652,1799,1070,37,63
51419,2041.12,1017.53,56,75
52078,1858.4,971.7,42,47
50995,1846.65,655.943,34,53
50438,1879.84,478.416,25,32
52695,1826.94,428.778,95,103
48134,1793.06,249.338,17,22
47088,1788.12,145.529,17,20
42085,1862,111,74,92
54523,1881,1879,53,99
53626,1804.1,1453.3,76,94
52973,1857.5,1278,34,63
53472,1926.49,1211.82,36,61
52652,1799.5,1058,36,61
51419,2043.3,1010.25,53,73
52078,1859.39,962.916,37,45
50995,1846.66,648.755,32,51
50438,1878.7,472.6,31,34
52695,1827.79,422.917,97,103
48134,1792.95,246.659,19,22
42085,1862,111,74,92
54523,1879.92,1861.83,70,104
53626,1804.1,1437.3,74,91
52973,1858.49,1266.39,40,67
53472,1925.56,1200.9,34,59
52652,1799.35,1047.06,40,61
51419,2044.75,1004.93,51,73
52078,1855.6,953.54,30,38
50995,1846.05,643.369,35,55
50438,1878.25,467.25,30,34
52695,1827.43,420.168,94,103
48134,1792.46,243.243,18,24
42085,1862,110,74,92
54523,1879.92,1843.17,57,101
53626,1803.5,1422.5,76,92
52973,1857.84,1255.29,41,67
53472,1925.48,1190.73,36,59
52652,1799.5,1036,36,59
51419,2045.38,997.554,59,76
52078,1855.5,945,26,37
50995,1845.51,636.562,34,54
50438,1878.07,461.672,31,35
52695,1825.89,415.413,91,102
48134,1792.05,239.176,19,22
42085,1862,109,74,92
54523,1879.5,1825.5,50,96
53626,1802.83,1405.1,71,91
52973,1857.3,1243.02,40,67
53472,1925,1180.46,35,58
52652,1798.54,1024.93,38,61
51419,2047.89,990.396,59,74
52078,1857.8,937.004,33,43
50995,1845.14,629.979,35,53
50438,1877.4,456.2,30,34
52695,1825.52,411.479,90,102
48134,1791.96,236.032,19,21
42085,1862,110,74,92
54523,1877.87,1807.18,57,103
53626,1795.5,1388,44,79
52973,1857.08,1231.94,35,63
53472,1924.71,1170.32,36,58
52652,1799.19,1014.32,42,61
51419,2049.7,984.011,59,75
52078,1855.5,928,26,35
50995,1845.44,623.906,34,52
50438,1876.98,450.055,31,36
52695,1825.62,406.151,90,101
48134,1792,232,15,19
42085,1862,109,74,92
54523,1878.74,1791.43,61,99
53626,1795,1374,45,77
52973,1857.16,1220.45,39,66
53472,1924.1,1160.75,35,58
52652,1799.81,1003.72,39,61
51419,2050.83,977.123,63,77
52078,1855.5,920.5,26,36
50995,1845.57,617.669,36,52
50438,1876.25,445.836,33,35
52695,1824.74,403.082,90,101
48134,1791.32,228.832,17,20
54523,1877.81,1773.75,56,97
53626,1795,1360,45,77
52973,1857.03,1208.92,39,65
53472,1923.69,1150.84,35,57
52652,1800.16,993.827,41,63
51419,2053.78,970.31,64,78
52078,1854.83,911.619,30,38
50995,1844.88,611.334,35,51
50438,1875.23,440.54,35,36
52695,1825.54,397.646,92,101
48134,1791.15,225.95,19,21
54523,1877.76,1755.72,56,95
53626,1795.5,1345.5,46,78
52973,1857.35,1197.33,39,63
53472,1923.27,1141.04,33,55
52652,1799.37,983.383,40,60
51419,2056.2,963.842,57,75
52078,1854.89,903.988,44,43
50995,1844.35,605.392,33,50
50438,1876.44,434.992,28,33
52695,1824.74,392.581,92,100
48134,1790.87,222.095,18,21
54523,1877.22,1739.24,55,94
53626,1795.5,1332,46,77
52973,1856.66,1185.94,37,61
53472,1923,1131.38,33,56
52652,1799.5,973.5,36,56
51419,2057.66,957.393,56,73
52078,1854.78,894.517,27,38
50995,1844.03,598.838,33,49
50438,1876.66,429.138,30,33
52695,1824.86,387.926,91,99
48134,1790.86,217.835,16,20
54523,1876.73,1723.12,53,91
53626,1795,1316.5,45,76
52973,1856.56,1175.28,37,61
53472,1922.84,1121.36,35,56
52652,1798.68,962.548,39,58
51419,2059.39,951.488,56,74
52078,1855.53,886.653,28,38
50995,1844.01,592.824,35,51
50438,1875.53,423.914,30,33
52695,1824.33,383.696,90,100
48134,1790.48,215.14,18,21
54523,1876.5,1707.5,50,88
53626,1794.83,1303.32,47,78
52973,1856.19,1164.38,39,62
53472,1922.27,1112.43,33,56
52652,1799,953.5,35,56
51419,2061.01,944.472,55,72
52078,1855,878.5,25,34
50995,1844.12,586.751,35,50
50438,1875.76,418.559,27,32
52695,1824.41,379.807,90,100
48134,1790,211.5,15,18
54523,1876.28,1691.1,54,89
53626,1795.2,1288.42,47,76
52973,1856.04,1152.95,39,61
53472,1921.53,1102.34,34,55
52652,1797.86,942.507,38,56
51419,2063.04,936.808,51,72
52078,1853.8,871.1,31,38
50995,1843.74,580.391,30,48
50438,1874.65,413.95,28,33
52695,1823.86,374.388,89,98
48134,1789.84,208.739,16,20
54523,1876.42,1676.16,55,90
53626,1795,1275,43,73
52973,1855.09,1142.37,37,59
53472,1921.1,1092.86,33,55
52652,1798,933.5,33,54
51419,2064.44,930.488,52,70
52078,1853.5,862,24,35
50995,1843.13,574.289,33,49
50438,1873.94,408.339,27,32
52695,1825.05,370.026,91,99
48134,1789.61,204.328,16,19
54523,1875.83,1660.39,58,91
53626,1794.5,1261.5,42,72
52973,1855.29,1131.52,39,60
53472,1920.5,1083.5,30,52
52652,1798,923.5,33,54
51419,2066.46,923.713,56,74
52078,1853.79,854.485,28,38
50995,1843.12,568.34,33,49
50438,1874.45,402.85,28,33
52695,1823.78,366.393,89,98
48134,1789.5,201,14,17
54523,1874.71,1643.67,55,89
53626,1794.5,1248,42,71
52973,1854.87,1120.98,35,57
53472,1920.45,1073.88,34,54
51419,2068.35,917.45,57,74
52652,1798,913.5,33,54
52078,1853.51,846.583,30,36
50995,1842.66,562.481,32,49
50438,1873.73,397.788,29,32
52695,1823.31,362.461,88,98
48134,1788.8,198.307,16,19
54523,1873.83,1629.18,51,87
53626,1794.5,1235,42,69
52973,1854.99,1110.88,39,59
53472,1919.77,1064.8,33,53
51419,2070.34,911.857,58,75
52652,1797.5,903.5,34,54
52078,1853.74,838.941,28,37
50995,1843.2,556.488,34,48
50438,1873.43,392.53,30,32
52695,1822.93,358.097,87,99
48134,1788.83,194.81,16,20
54523,1873,1613,47,85
53626,1794.5,1222,42,69
52973,1855.03,1100.76,39,59
53472,1919.56,1055.86,32,53
51419,2072.4,904.8,61,75
52652,1798.12,894.556,38,55
52078,1855.6,831.8,31,41
50995,1842.49,550.919,34,49
50438,1873,388,29,31
52695,1822.5,354.5,88,98
48134,1788.5,191.5,14,18
54523,1873,1598.5,47,82
53626,1794.42,1210.2,44,71
52973,1854.1,1090.49,37,58
53472,1919.4,1046.91,32,51
51419,2074.5,899.5,62,74
52652,1797.78,884.852,41,56
52078,1852.56,824.265,40,39
50995,1842.73,544.9,34,49
50438,1872.6,382.759,28,31
52695,1822.58,349.925,88,97
48134,1787.83,188.256,16,19
54523,1873.5,1583.5,46,82
53626,1793.66,1197.42,46,70
52973,1854.09,1080.08,37,57
53472,1918.8,1037.51,33,52
51419,2077.71,892.545,56,74
52652,1798,876,33,53
52078,1853,816,23,33
50995,1842.35,539.269,32,47
50438,1872.15,378.088,25,30
52695,1821.88,345.577,87,97
48134,1788.12,185.16,17,19
54523,1873,1568.5,45,82
53626,1794.25,1183.77,45,70
52973,1853.78,1070.05,35,55
53472,1918.24,1028.99,31,51
51419,2079.84,886.468,58,74
52652,1799,867,35,53
52078,1853.85,809.509,35,40
50995,1841.95,533.455,31,46
50438,1871.4,373.8,30,31
52695,1822.46,342.051,86,97
48134,1787.6,182.13,18,19
54523,1873.37,1554.62,53,83
53626,1794.5,1171.5,40,66
52973,1853.89,1059.75,36,56
53472,1918.07,1019.95,31,51
51419,2081.95,880.4,59,74
52652,1798.5,858,34,51
52078,1852.5,801.5,24,32
50995,1841.98,527.78,33,46
50438,1871.4,368.7,26,30
52695,1821.62,337.487,85,96
48134,1787.67,178.642,18,20
54523,1871.82,1539.85,53,81
53626,1794,1160,39,65
52973,1853.45,1050.46,36,56
53472,1917.51,1011.27,32,50
51419,2084.09,874.483,59,74
52652,1798.1,848.496,37,52
52078,1854.22,793.79,28,37
50995,1841.67,521.935,30,45
50438,1870.7,364.1,26,29
52695,1821,333.829,85,96
48134,1787.82,175.294,16,19
54523,1872.27,1526.19,53,82
53626,1794.56,1146.9,42,67
52973,1853.06,1040.67,35,56
53472,1917.22,1002.49,31,50
51419,2086.12,867.948,60,75
52652,1798.5,840,34,51
52078,1854.05,786.993,29,39
50995,1841.14,516.915,30,45
50438,1870.1,359.3,25,29
52695,1820.68,330.266,84,96
48134,1784.75,172.75,23,22
54523,1872.71,1510.21,52,78
53626,1796,1134.5,39,64
52973,1854.06,1030.09,35,55
53472,1918.4,993.326,32,50
51419,2089.72,860.582,59,73
52652,1799.5,829.5,34,48
52078,1855.11,779.104,29,39
50995,1841.61,510.436,31,46
50438,1869.85,353.991,27,31
52695,1821.87,325.544,85,98
48134,1787.74,168.385,16,20
54523,1872.85,1496.05,48,79
53626,1795,1123,39,63
52973,1853.56,1020.13,36,54
53472,1918.93,984.835,35,51
51419,2091.95,854.65,57,73
52652,1799.5,821,34,49
52078,1853.38,770.543,26,36
50995,1841,505,27,43
50438,1870.38,349.029,25,29
52695,1822.03,319.757,87,94
48134,1787.05,165.676,17,20
54523,1873.04,1483.11,51,81
53626,1795.14,1111.21,43,67
52973,1853,1011,29,51
53472,1918.5,976.5,32,48
51419,2094.38,849.732,60,75
52652,1799,812.5,33,50
52078,1853,763.5,23,32
50995,1841,500,27,43
50438,1870.57,344.405,22,28
52695,1821.31,316.597,88,96
48134,1787.15,162.108,17,19
54523,1871.53,1468.68,50,77
53626,1794.66,1099.24,42,63
52973,1853.43,1001.5,32,52
53472,1914.6,967.3,46,53
51419,2096.46,842.673,60,72
52652,1799.16,803.956,37,51
52078,1854.53,757.554,28,38
50995,1841,494.5,27,42
50438,1869.75,339.801,24,29
52695,1821.36,313.95,86,97
48134,1786.78,158.889,16,19
54523,1872.65,1454.59,52,80
53626,1795,1088.5,37,62
52973,1852.64,992.262,34,53
53472,1917.61,959.219,34,48
51419,2098.8,837.6,56,73
52652,1798.35,795.331,39,52
52078,1854.06,750.265,27,37
50995,1840.19,489.028,29,45
50438,1868.31,335.276,26,29
52695,1820.59,310.002,84,97
54523,1872.59,1441.25,56,82
53626,1794.74,1076.9,44,65
52973,1852.53,982.774,34,52
53472,1916.5,950.5,30,46
51419,2100.99,831.185,57,73
52652,1798.5,787.5,32,48
52078,1853.53,743.054,28,39
50995,1840.11,483.492,30,44
50438,1868.67,330.69,22,28
52695,1819.34,308.214,81,97
54523,1869.48,1427.39,62,81
53626,1794.66,1065.71,41,64
52973,1851.99,973.46,47,55
53472,1916.5,942.5,30,46
51419,2103.09,825.619,58,74
52652,1798.79,778.323,37,51
52078,1852,735.5,21,30
50995,1839.92,478.425,29,44
50438,1868.68,325.832,20,27
52695,1819.51,302.028,84,95
54523,1869.8,1416.97,56,79
53626,1795.27,1054.62,41,66
52973,1849.5,964.5,32,48
53472,1916.17,935.178,33,49
51419,2105.79,818.983,57,71
52652,1799.16,770.741,45,54
52078,1852.12,728.693,25,34
50995,1839.73,473.234,32,45
50438,1866.3,322.1,28,29
52695,1820.02,298.273,85,97
54523,1868.71,1402.59,44,74
53626,1795,1043,37,61
52973,1849.74,955.903,36,53
53472,1915.91,938.436,35,73
51419,2107.86,813.845,57,71
52652,1798.21,762.653,35,51
52078,1853.15,722.55,30,38
50995,1839.44,467.856,30,44
50438,1867.41,316.677,22,27
52695,1818.99,293.948,83,95
54523,1868.5,1390,40,71
53626,1794.37,1032.43,43,62
52973,1846.5,949,36,53
53472,1915.16,929.667,37,92
51419,2106.82,803.84,79,79
52652,1797.66,753.99,34,49
52078,1849.2,714.4,35,34
50995,1838.47,462.382,34,46
50438,1866.71,312.478,22,28
52695,1818.71,289.773,83,95
54523,1868.5,1377.5,40,72
53626,1794.09,1021.36,41,62
52973,1851.09,937.768,35,50
53472,1914.66,924.667,38,102
51419,2113.18,801.221,70,67
52652,1798.5,746.5,32,48
52078,1852.83,709.094,29,37
50995,1837.64,457.886,30,43
52695,1827.47,288.079,102,113
54523,1867.7,1364.81,50,73
53626,1794,1011,35,57
52973,1850.73,929.014,31,49
53472,1914.93,924.769,39,102
51419,2115.08,796.254,58,71
52652,1797.29,738.047,41,51
52078,1852.17,701.865,27,37
50995,1837.34,452.897,29,43
52695,1823.78,289.741,113,108
54523,1868.56,1345.11,46,87
53626,1793.5,1000.5,34,56
52973,1850.62,920.619,34,50
53472,1914.37,911.243,40,129
51419,2117.78,790.857,60,73
52652,1797.5,731,30,47
52078,1851.5,695.181,28,35
50995,1837.03,447.969,27,43
52695,1826.8,279.873,102,113
54523,1868.07,1338.84,50,78
53626,1793.5,990,34,57
52973,1850.52,911.698,34,50
53472,1914.45,911.73,44,130
51419,2120.4,784.7,60,73
52652,1798,723.5,31,46
52078,1851.77,688.859,29,38
50995,1836.3,442.98,29,43
52695,1826.38,276.577,101,112
54523,1869,1327.5,43,68
53626,1793.45,979.888,40,59
52973,1849.95,903.65,35,50
53472,1915.16,914.134,45,135
51419,2123.47,779.185,60,71
52652,1798.5,716,32,47
52078,1847.65,681.769,36,34
50995,1836.48,437.433,28,42
52695,1825.82,272.266,101,111
54523,1869.71,1317.44,72,76
53626,1793,969,35,55
52973,1847.31,890.135,48,59
53472,1915.27,911.173,45,140
51419,2126.09,773.397,61,72
52652,1798.55,706.324,40,49
52078,1848.24,674.292,35,34
50995,1836.26,432.1,30,42
52695,1825.99,268.082,99,109
54523,1865.83,1303.61,73,74
53626,1793,960,35,55
52973,1847.15,884.839,49,56
53472,1915.06,909.644,45,144
51419,2128.79,768.385,61,72
52652,1798.19,699.906,33,47
52078,1850.09,668.647,27,36
50995,1836.54,428.513,30,44
52695,1816.42,268.431,82,99
54523,1867.9,1291.44,47,68
53626,1792,950.467,39,56
52973,1846.4,878.8,50,53
56657,1910.35,857.416,32,55
51419,2131.47,762.802,62,71
52652,1797.53,691.662,38,48
52078,1849.8,662.491,27,34
50995,1835.69,422.962,31,42
52695,1816.39,266.473,78,100
53472,1914,904,45,143
54523,1866.22,1287.2,55,85
53626,1793.05,940.558,39,60
52973,1844.5,870.5,34,46
56657,1910.67,855.574,32,60
51419,2135.05,757.158,55,70
52652,1797.87,684.418,41,50
52078,1849,655.5,21,28
50995,1835.85,418.231,32,42
52695,1824.06,269.788,43,73
53472,1912,908,45,142
54523,1863.77,1268.55,44,68
53626,1793,930,31,53
52973,1844.5,862,34,45
56657,1910,844.5,29,48
51419,2137.68,751.585,58,71
52652,1798.37,678.812,34,48
52078,1849.48,649.596,26,34
50995,1836.12,414.394,25,42
52695,1823.59,265.175,42,69
53472,1912,926,45,141
54523,1869.3,1259.4,62,74
53626,1793,920.5,31,52
52973,1844.98,853.749,37,48
56657,1909.65,840.689,32,58
51419,2140.7,746.1,58,71
52652,1799,670,29,43
52078,1846.11,642.051,33,31
50995,1835.44,409.748,28,42
52695,1815.27,252.518,82,94
53472,1912,926,45,140
54523,1867.8,1248.12,67,73
53626,1793,911,31,51
52973,1848.09,845.901,29,47
56657,1908.81,835.172,35,72
51419,2143.03,741.569,59,72
52652,1798.5,662.5,28,42
52078,1849.07,637.576,29,36
50995,1834.48,404.86,28,42
56911,1824.19,258.967,43,71
53472,1912,925,45,139
54523,1867.06,1236.24,65,73
53626,1796.39,903.878,55,59
52973,1848.06,837.965,29,47
56657,1907.13,821.244,35,55
51419,2147.56,735.046,48,57
52652,1798.97,655.254,35,46
52078,1848.9,631.17,27,34
50995,1834.18,400.294,29,41
56911,1814.82,244.603,79,92
53472,1912,925,45,138
54523,1861.21,1223.13,53,67
57006,1909.06,962.316,55,157
53626,1797.01,894.569,53,60
52973,1847.81,829.981,29,47
56657,1907.9,813.254,31,47
51419,2149.02,729.461,60,70
52652,1798.58,647.526,38,46
52078,1848.5,624.914,28,35
50995,1833.33,395.343,28,40
56911,1814.83,239.823,78,90
53472,1912,919,45,137
56682,1817.79,2025.62,63,128
54523,1868.89,1213.58,61,71
57006,1910.09,957.901,56,148
53626,1797.71,884.753,57,59
52973,1849.17,821.825,31,46
56657,1908.32,804.463,30,44
51419,2152.98,724.438,61,71
52652,1799.5,641,28,41
52078,1850.55,618.261,26,32
50995,1835.89,390.414,31,41
56911,1824.75,247.301,45,67
57090,1791.85,214.972,23,23
53472,1914,916,45,136
56682,1817.5,2003,58,125
54523,1865.86,1202.14,50,71
57006,1907.11,953.375,58,139
53626,1798.85,875.679,53,57
52973,1849.09,814.401,29,46
56657,1908,794.5,27,46
51419,2157.18,719.706,60,70
52652,1799.56,634.403,34,44
52078,1850.36,612.393,26,33
50995,1835.35,385.731,30,40
56911,1831.32,238.177,82,84
57090,1791.45,211.35,24,24
53472,1914,910,45,135
56682,1818,1979.5,57,122
54523,1867.16,1192.02,55,69
57006,1907.5,949.38,56,129
53626,1798.77,865.669,51,58
52973,1847.34,802.508,43,54
56657,1908,786.5,27,47
51419,2160.3,714.4,57,70
52652,1798.5,627,30,41
52078,1850,605.5,21,26
50995,1834.71,381.351,30,40
56911,1829.38,236.156,84,85
57090,1791.74,207.941,23,23
